"","religionno","religionyes","degreeyes","countryNorway","countrySweden","countryUSA","gendermale","age_sc","y"
"1304",1,0,0,0,0,1,1,1.22519959284064,1
"1305",0,1,0,0,0,1,0,-0.528515341298965,3
"1306",0,1,1,0,0,1,0,-0.236229518942364,2
"1307",0,1,0,0,0,1,0,-0.879258328126887,1
"1308",0,1,0,0,0,1,0,-0.00240086105708268,1
"1309",0,1,0,0,0,1,0,-0.820801163655567,1
"1310",0,1,1,0,0,1,1,-0.528515341298965,1
"1311",0,1,0,0,0,1,0,0.406799290242159,1
"1312",0,1,0,0,0,1,1,0.874456606012722,1
"1313",0,1,0,0,0,1,1,0.874456606012722,3
"1314",0,1,1,0,0,1,0,-0.353143847885005,1
"1315",0,1,0,0,0,1,0,0.231427796828199,2
"1316",0,1,0,0,0,1,1,0.46525645471348,2
"1317",0,1,0,0,0,1,1,-0.762343999184247,3
"1318",0,1,1,0,0,1,1,0.991370934955363,2
"1319",0,1,0,0,0,1,0,-0.586972505770286,1
"1320",0,1,0,0,0,1,0,-0.060858025528403,1
"1321",0,1,0,0,0,1,1,1.51748541519725,2
"1322",0,1,1,0,0,1,1,-0.236229518942364,3
"1323",0,1,0,0,0,1,0,1.34211392178328,1
"1324",0,1,1,0,0,1,1,-1.46382997284009,1
"1325",0,1,0,0,0,1,0,0.874456606012722,3
"1326",0,1,0,0,0,1,0,1.16674242836932,2
"1327",0,1,0,0,0,1,1,0.289884961299519,3
"1328",0,1,0,0,0,1,0,0.5237136191848,1
"1329",0,1,1,0,0,1,0,0.114513467885558,3
"1330",0,1,1,0,0,1,1,1.16674242836932,3
"1331",0,1,0,0,0,1,0,-0.00240086105708268,3
"1332",0,1,1,0,0,1,1,0.874456606012722,2
"1333",1,0,0,0,0,1,0,-0.528515341298965,3
"1334",0,1,1,0,0,1,1,1.57594257966857,3
"1335",0,1,1,0,0,1,0,1.22519959284064,3
"1336",0,1,0,0,0,1,1,1.92668556649649,3
"1337",0,1,1,0,0,1,1,-0.879258328126887,3
"1338",0,1,0,0,0,1,0,-0.470058176827645,2
"1339",0,1,1,0,0,1,1,-1.11308698601217,1
"1340",1,0,1,0,0,1,0,-0.586972505770286,1
"1341",0,1,1,0,0,1,0,-1.23000131495481,2
"1342",0,1,0,0,0,1,0,-0.411601012356325,2
"1343",0,1,0,0,0,1,1,-1.28845847942613,1
"1344",0,1,0,0,0,1,1,-1.40537280836877,2
"1345",0,1,0,0,0,1,0,1.45902825072593,3
"1346",0,1,1,0,0,1,0,1.69285690861121,3
"1347",0,1,1,0,0,1,0,2.33588571779573,3
"1348",0,1,0,0,0,1,1,-1.28845847942613,3
"1349",0,1,0,0,0,1,0,-0.586972505770286,1
"1350",0,1,0,0,0,1,0,-0.119315189999723,1
"1351",1,0,0,0,0,1,1,-0.586972505770286,3
"1352",1,0,0,0,0,1,1,-0.00240086105708268,3
"1353",0,1,0,0,0,1,0,0.114513467885558,1
"1354",1,0,0,0,0,1,1,1.16674242836932,1
"1355",1,0,0,0,0,1,1,0.0560563034142376,1
"1356",0,1,0,0,0,1,0,-0.820801163655567,3
"1357",0,1,1,0,0,1,0,-0.236229518942364,1
"1358",0,1,0,0,0,1,1,1.86822840202517,3
"1359",0,1,0,0,0,1,0,1.75131407308253,1
"1360",0,1,0,0,0,1,1,1.92668556649649,2
"1361",0,1,0,0,0,1,1,1.4005710862546,3
"1362",0,1,0,0,0,1,0,-0.294686683413684,1
"1363",0,1,1,0,0,1,0,-0.996172657069528,1
"1364",1,0,0,0,0,1,1,-1.23000131495481,3
"1365",0,1,1,0,0,1,0,-0.645429670241606,2
"1366",0,1,1,0,0,1,1,-0.937715492598208,3
"1367",0,1,0,0,0,1,0,2.21897138885309,3
"1368",0,1,0,0,0,1,1,2.21897138885309,2
"1369",0,1,0,0,0,1,0,2.10205705991045,3
"1370",0,1,0,0,0,1,0,1.108285263898,2
"1371",0,1,0,0,0,1,0,1.57594257966857,3
"1372",0,1,0,0,0,1,1,-0.353143847885005,3
"1373",0,1,0,0,0,1,0,-0.411601012356325,2
"1374",0,1,0,0,0,1,0,2.10205705991045,2
"1375",0,1,0,0,0,1,1,0.0560563034142376,3
"1376",0,1,0,0,0,1,1,0.815999441541402,3
"1377",0,1,0,0,0,1,0,1.22519959284064,2
"1378",1,0,0,0,0,0,0,-0.762343999184247,2
"1379",0,1,0,0,0,0,0,-0.470058176827645,1
"1380",1,0,0,0,0,0,0,-0.762343999184247,1
"1381",0,1,0,0,0,0,1,0.815999441541402,2
"1382",1,0,0,0,0,0,0,-1.40537280836877,1
"1383",0,1,1,0,0,0,0,-1.34691564389745,2
"1384",0,1,0,0,0,0,0,-1.40537280836877,1
"1385",0,1,0,0,0,0,1,-0.353143847885005,2
"1386",1,0,0,0,0,0,0,-1.23000131495481,2
"1387",0,1,0,0,0,0,1,-0.762343999184247,1
"1388",0,1,0,0,0,0,0,0.348342125770839,1
"1389",1,0,1,0,0,0,0,-1.40537280836877,2
"1390",0,1,1,0,0,0,0,-0.586972505770286,1
"1391",0,1,0,0,0,0,0,0.640627948127441,3
"1392",1,0,1,0,0,0,0,-0.762343999184247,2
"1393",0,1,0,0,0,0,0,-0.762343999184247,2
"1394",0,1,0,0,0,0,0,-1.58074430178273,1
"1395",0,1,1,0,0,0,1,0.348342125770839,2
"1396",0,1,0,0,0,0,0,-1.52228713731141,1
"1397",0,1,0,0,0,0,1,1.28365675731196,1
"1398",0,1,0,0,0,0,0,0.0560563034142376,3
"1399",0,1,0,0,0,0,0,0.172970632356878,3
"1400",0,1,1,0,0,0,1,1.98514273096781,2
"1401",0,1,0,0,0,0,0,0.172970632356878,1
"1402",0,1,0,0,0,0,1,1.69285690861121,1
"1403",0,1,1,0,0,0,1,-0.119315189999723,1
"1404",0,1,0,0,0,0,0,0.231427796828199,1
"1405",1,0,0,0,0,0,1,-0.119315189999723,3
"1406",1,0,1,0,0,0,1,-1.28845847942613,1
"1407",0,1,0,0,0,0,1,0.348342125770839,1
"1408",0,1,0,0,0,0,0,-0.060858025528403,3
"1409",0,1,0,0,0,0,0,-0.060858025528403,1
"1410",0,1,0,0,0,0,0,0.815999441541402,1
"1411",0,1,0,0,0,0,0,1.98514273096781,1
"1412",0,1,0,0,0,0,0,-0.470058176827645,1
"1413",0,1,0,0,0,0,0,-0.528515341298965,1
"1414",0,1,0,0,0,0,1,0.58217078365612,2
"1415",0,1,0,0,0,0,0,-1.11308698601217,2
"1416",0,1,0,0,0,0,1,0.0560563034142376,2
"1417",0,1,0,0,0,0,0,0.0560563034142376,1
"1418",0,1,0,0,0,0,1,0.932913770484042,2
"1419",0,1,0,0,0,0,1,-0.586972505770286,3
"1420",0,1,0,0,0,0,1,2.39434288226705,3
"1421",0,1,0,0,0,0,0,1.80977123755385,1
"1422",0,1,0,0,0,0,1,-0.879258328126887,1
"1423",0,1,1,0,0,0,0,1.04982809942668,1
"1424",0,1,0,0,0,0,0,-1.11308698601217,1
"1425",0,1,0,0,0,0,1,-0.119315189999723,3
"1426",0,1,0,0,0,0,0,0.757542277070081,2
"1427",0,1,0,0,0,0,1,-0.762343999184247,1
"1428",0,1,0,0,0,0,0,2.39434288226705,2
"1429",0,1,0,0,0,0,0,0.58217078365612,1
"1430",0,1,0,0,0,0,1,1.80977123755385,1
"1431",0,1,0,0,0,0,0,-1.05462982154085,1
"1432",0,1,0,0,0,0,0,-0.236229518942364,1
"1433",0,1,0,0,0,0,1,0.932913770484042,2
"1434",1,0,0,0,0,0,0,0.757542277070081,1
"1435",0,1,0,0,0,0,0,0.640627948127441,2
"1436",0,1,1,0,0,0,0,-0.236229518942364,1
"1437",0,1,0,0,0,0,1,1.80977123755385,2
"1438",0,1,0,0,0,0,0,-1.52228713731141,2
"1439",0,1,0,0,0,0,0,1.51748541519725,3
"1440",0,1,0,0,0,0,1,1.28365675731196,2
"1441",0,1,1,0,0,0,0,-0.879258328126887,1
"1442",0,1,0,0,0,0,1,-0.119315189999723,1
"1443",0,1,0,0,0,0,0,1.4005710862546,1
"1444",0,1,1,0,0,0,1,-1.17154415048349,1
"1445",1,0,0,0,0,0,0,1.45902825072593,2
"1446",0,1,0,0,0,0,1,-1.05462982154085,3
"1447",0,1,0,0,0,0,1,-1.40537280836877,2
"1448",1,0,0,0,0,0,0,0.0560563034142376,1
"1449",0,1,0,0,0,0,1,-0.411601012356325,1
"1450",0,1,0,0,0,0,1,-1.23000131495481,1
"1451",1,0,0,0,0,0,0,-0.470058176827645,1
"1452",1,0,0,0,0,0,1,-1.46382997284009,3
"1453",0,1,0,0,0,0,0,-0.177772354471044,1
"1454",0,1,0,0,0,0,1,1.45902825072593,2
"1455",1,0,0,0,0,0,0,-1.34691564389745,2
"1456",0,1,0,0,0,0,0,-0.586972505770286,2
"1457",0,1,0,0,0,0,0,0.114513467885558,2
"1458",0,1,0,0,0,0,0,1.4005710862546,2
"1459",0,1,0,0,0,0,1,1.75131407308253,1
"1460",0,1,0,0,0,0,1,1.04982809942668,2
"1461",1,0,0,0,0,0,0,-0.586972505770286,1
"1462",0,1,0,0,0,0,0,1.34211392178328,3
"1463",0,1,0,0,0,0,1,-0.879258328126887,1
"1464",0,1,0,0,0,0,1,0.114513467885558,1
"1465",0,1,0,0,0,0,0,-0.119315189999723,2
"1466",0,1,0,0,0,0,0,-0.586972505770286,2
"1467",0,1,0,0,0,0,1,0.114513467885558,2
"1468",0,1,0,0,0,0,0,-0.879258328126887,2
"1469",0,1,0,0,0,0,1,2.10205705991045,1
"1470",0,1,0,0,0,0,0,0.5237136191848,1
"1471",0,1,0,0,0,0,0,-0.119315189999723,3
"1472",1,0,0,0,0,0,0,1.34211392178328,2
"1473",0,1,0,0,0,0,0,0.991370934955363,2
"1474",0,1,0,0,0,0,0,1.63439974413989,2
"1475",0,1,0,0,0,0,1,-1.28845847942613,1
"1476",0,1,0,0,0,0,1,1.63439974413989,2
"1477",0,1,0,0,0,0,1,-0.177772354471044,1
"1478",0,1,0,0,0,0,0,-1.40537280836877,1
"1479",0,1,0,0,0,0,0,1.86822840202517,2
"1480",0,1,0,0,0,0,0,-1.40537280836877,2
"1481",0,1,0,0,0,0,1,-0.411601012356325,1
"1482",0,1,0,0,0,0,0,1.22519959284064,3
"1483",0,1,0,0,0,0,0,0.991370934955363,1
"1484",1,0,0,0,0,0,1,-0.996172657069528,1
"1485",0,1,0,0,0,0,0,0.114513467885558,1
"1486",0,1,0,0,0,0,1,-0.060858025528403,2
"1487",0,1,0,0,0,0,1,-0.645429670241606,1
"1488",0,1,0,0,0,0,0,-0.937715492598208,1
"1489",0,1,0,0,0,0,0,-0.937715492598208,3
"1490",0,1,0,0,0,0,0,-0.586972505770286,2
"1491",0,1,0,0,0,0,1,0.348342125770839,3
"1492",1,0,1,0,0,0,0,-0.236229518942364,1
"1493",0,1,0,0,0,0,0,1.69285690861121,2
"1494",0,1,0,0,0,0,1,0.0560563034142376,2
"1495",1,0,0,0,0,0,1,-0.645429670241606,1
"1496",0,1,0,0,0,0,0,0.932913770484042,3
"1497",0,1,0,0,0,0,1,1.108285263898,1
"1498",0,1,1,0,0,0,0,-1.28845847942613,1
"1499",0,1,0,0,0,0,0,-0.937715492598208,1
"1500",1,0,0,0,0,0,0,-0.470058176827645,2
"1501",0,1,0,0,0,0,0,-1.05462982154085,1
"1502",0,1,0,0,0,0,1,0.172970632356878,3
"1503",0,1,0,0,0,0,1,0.0560563034142376,3
"1504",0,1,0,0,0,0,0,-0.177772354471044,1
"1505",0,1,0,0,0,0,0,-0.060858025528403,2
"1506",1,0,0,0,0,0,1,-1.23000131495481,1
"1507",0,1,0,0,0,0,0,-1.05462982154085,3
"1508",1,0,1,0,0,0,1,-1.40537280836877,2
"1509",0,1,0,0,0,0,0,-0.236229518942364,1
"1510",0,1,0,0,0,0,0,0.640627948127441,1
"1511",0,1,0,0,0,0,0,-0.586972505770286,1
"1512",0,1,0,0,0,0,1,0.406799290242159,1
"1513",1,0,0,0,0,0,1,-1.34691564389745,1
"1514",0,1,0,0,0,0,1,-1.34691564389745,1
"1515",0,1,0,0,0,0,0,-0.762343999184247,1
"1516",1,0,0,0,0,0,0,0.757542277070081,1
"1517",0,1,0,0,0,0,1,-0.294686683413684,1
"1518",0,1,0,0,0,0,0,1.04982809942668,1
"1519",0,1,0,0,0,0,0,-1.40537280836877,1
"1520",1,0,0,0,0,0,1,-1.28845847942613,1
"1521",1,0,1,0,0,0,1,-1.34691564389745,1
"1522",0,1,0,0,0,0,1,0.874456606012722,1
"1523",1,0,0,0,0,0,0,-0.119315189999723,2
"1524",0,1,0,0,0,0,0,0.640627948127441,1
"1525",0,1,1,0,0,0,0,0.172970632356878,2
"1526",0,1,0,0,0,0,1,1.108285263898,2
"1527",0,1,0,0,0,0,1,-1.34691564389745,2
"1528",0,1,0,0,0,0,0,-0.236229518942364,2
"1529",0,1,0,0,0,0,0,2.16051422438177,2
"1530",0,1,0,0,0,0,0,-0.879258328126887,1
"1531",0,1,0,0,0,0,1,-1.17154415048349,1
"1532",0,1,0,0,0,0,1,0.5237136191848,3
"1533",0,1,0,0,0,0,1,1.57594257966857,1
"1534",0,1,0,0,0,0,0,-0.411601012356325,2
"1535",0,1,0,0,0,0,1,0.0560563034142376,1
"1536",0,1,0,0,0,0,1,1.63439974413989,1
"1537",1,0,0,0,0,0,0,0.46525645471348,1
"1538",0,1,0,0,0,0,1,0.172970632356878,1
"1539",0,1,0,0,0,0,1,0.991370934955363,1
"1540",0,1,0,0,0,0,0,-0.586972505770286,1
"1541",0,1,0,0,0,0,0,-0.762343999184247,1
"1542",0,1,0,0,0,0,1,-0.586972505770286,2
"1543",0,1,0,0,0,0,1,1.16674242836932,3
"1544",0,1,0,0,0,0,1,0.640627948127441,1
"1545",1,0,0,0,0,0,0,-1.23000131495481,1
"1546",0,1,0,0,0,0,0,0.932913770484042,2
"1547",1,0,0,0,0,0,0,-0.879258328126887,1
"1548",0,1,0,0,0,0,0,-1.40537280836877,2
"1549",1,0,0,0,0,0,1,-0.528515341298965,1
"1550",1,0,0,0,0,0,1,-1.17154415048349,2
"1551",0,1,0,0,0,0,1,0.289884961299519,2
"1552",0,1,0,0,0,0,0,2.39434288226705,1
"1553",0,1,0,0,0,0,1,0.991370934955363,1
"1554",0,1,0,0,0,0,1,0.231427796828199,2
"1555",0,1,0,0,0,0,1,0.5237136191848,2
"1556",0,1,0,0,0,0,1,1.63439974413989,3
"1557",0,1,0,0,0,0,0,-1.05462982154085,2
"1558",0,1,0,0,0,0,0,-0.294686683413684,1
"1559",0,1,0,0,0,0,0,0.757542277070081,1
"1560",0,1,0,0,0,0,1,-0.294686683413684,1
"1561",0,1,0,0,0,0,0,0.406799290242159,2
"1562",0,1,0,0,0,0,0,-1.05462982154085,2
"1563",0,1,0,0,0,0,1,1.22519959284064,1
"1564",0,1,0,0,0,0,0,0.932913770484042,1
"1565",0,1,0,0,0,0,1,0.231427796828199,1
"1566",0,1,0,0,0,0,0,-1.05462982154085,1
"1567",0,1,0,0,0,0,0,0.289884961299519,2
"1568",0,1,0,0,0,0,0,-0.937715492598208,1
"1569",0,1,0,0,0,0,1,-1.34691564389745,1
"1570",0,1,0,0,0,0,1,-0.645429670241606,1
"1571",0,1,0,0,0,0,1,0.5237136191848,1
"1572",0,1,0,0,0,0,1,2.04359989543913,1
"1573",0,1,0,0,0,0,1,1.75131407308253,2
"1574",0,1,1,0,0,0,0,1.28365675731196,1
"1575",0,1,0,0,0,0,0,-0.177772354471044,2
"1576",1,0,0,0,0,0,1,1.98514273096781,2
"1577",0,1,0,0,0,0,1,-0.294686683413684,3
"1578",0,1,0,0,0,0,0,-0.586972505770286,1
"1579",0,1,0,0,0,0,0,0.58217078365612,1
"1580",0,1,0,0,0,0,1,0.348342125770839,3
"1581",0,1,0,0,0,0,1,0.5237136191848,1
"1582",0,1,0,0,0,0,1,-0.119315189999723,2
"1583",0,1,0,0,0,0,0,0.0560563034142376,2
"1584",0,1,0,0,0,0,0,1.51748541519725,3
"1585",0,1,0,0,0,0,1,-0.294686683413684,1
"1586",0,1,0,0,0,0,0,-0.703886834712926,1
"1587",0,1,0,0,0,0,1,0.172970632356878,3
"1588",0,1,0,0,0,0,0,-0.820801163655567,1
"1589",0,1,0,0,0,0,1,-0.528515341298965,2
"1590",0,1,0,0,0,0,0,-0.528515341298965,2
"1591",0,1,0,0,0,0,1,-1.05462982154085,1
"1592",0,1,0,0,0,0,1,0.991370934955363,1
"1593",0,1,0,0,0,0,0,-0.411601012356325,1
"1594",0,1,0,0,0,0,1,0.874456606012722,1
"1595",0,1,0,0,0,0,1,-0.996172657069528,1
"1596",0,1,0,0,0,0,0,-0.820801163655567,1
"1597",0,1,0,0,0,0,0,-0.119315189999723,2
"1598",0,1,0,0,0,0,0,-0.411601012356325,1
"1599",0,1,0,0,0,0,1,-0.528515341298965,2
"1600",0,1,0,0,0,0,1,1.4005710862546,2
"1601",0,1,0,0,0,0,0,-1.28845847942613,1
"1602",0,1,0,0,0,0,0,-0.703886834712926,1
"1603",0,1,0,0,0,0,1,-1.58074430178273,1
"1604",0,1,0,0,0,0,0,-0.586972505770286,1
"1605",0,1,0,0,0,0,1,-0.236229518942364,1
"1606",0,1,1,0,0,0,0,-0.060858025528403,1
"1607",0,1,0,0,0,0,1,1.22519959284064,1
"1608",0,1,0,0,0,0,0,-0.586972505770286,1
"1609",1,0,0,0,0,0,1,-0.119315189999723,1
"1610",1,0,0,0,0,0,1,0.231427796828199,2
"1611",1,0,0,0,0,0,1,-0.703886834712926,1
"1612",0,1,0,0,0,0,0,0.58217078365612,1
"1613",1,0,0,0,0,0,1,-0.236229518942364,3
"1614",1,0,0,0,0,0,0,-0.00240086105708268,1
"1615",1,0,0,0,0,0,1,-0.820801163655567,1
"1616",0,1,0,0,0,0,0,0.46525645471348,3
"1617",0,1,0,0,0,0,0,-0.119315189999723,2
"1618",0,1,0,0,0,0,0,-1.52228713731141,1
"1619",0,1,0,0,0,0,1,0.640627948127441,2
"1620",0,1,0,0,0,0,0,0.348342125770839,2
"1621",0,1,0,0,0,0,1,-0.177772354471044,3
"1622",0,1,0,0,0,0,1,0.991370934955363,2
"1623",0,1,0,0,0,0,0,-0.586972505770286,1
"1624",1,0,0,0,0,0,1,-0.119315189999723,2
"1625",0,1,0,0,0,0,0,-0.177772354471044,2
"1626",0,1,0,0,0,0,1,-0.060858025528403,2
"1627",0,1,0,0,0,0,1,-0.353143847885005,1
"1628",0,1,0,0,0,0,1,0.640627948127441,3
"1629",0,1,0,0,0,0,1,0.5237136191848,2
"1630",0,1,0,0,0,0,0,0.406799290242159,1
"1631",0,1,0,0,0,0,0,-0.879258328126887,1
"1632",0,1,0,0,0,0,0,-0.294686683413684,2
"1633",0,1,0,0,0,0,0,-1.11308698601217,2
"1634",0,1,0,0,0,0,0,-0.294686683413684,2
"1635",0,1,0,0,0,0,0,-1.58074430178273,3
"1636",0,1,0,0,0,0,0,-0.177772354471044,3
"1637",0,1,0,0,0,0,1,-1.40537280836877,1
"1638",0,1,0,0,0,0,0,-0.353143847885005,3
"1639",0,1,0,0,0,0,1,1.22519959284064,1
"1640",0,1,0,0,0,0,0,1.34211392178328,1
"1641",0,1,0,0,0,0,1,0.0560563034142376,2
"1642",0,1,0,0,0,0,1,1.69285690861121,1
"1643",0,1,0,0,0,0,0,0.0560563034142376,3
"1644",0,1,0,0,0,0,1,-0.119315189999723,1
"1645",1,0,0,0,0,0,1,-0.762343999184247,1
"1646",0,1,0,0,0,0,1,-0.937715492598208,1
"1647",0,1,0,0,0,0,0,-0.060858025528403,1
"1648",0,1,0,0,0,0,0,1.86822840202517,3
"1649",0,1,0,0,0,0,0,-0.528515341298965,1
"1650",0,1,0,0,0,0,1,1.57594257966857,1
"1651",0,1,0,0,0,0,1,-1.05462982154085,2
"1652",0,1,0,0,0,0,0,-1.28845847942613,1
"1653",0,1,0,0,0,0,1,0.699085112598761,1
"1654",0,1,1,0,0,0,0,-1.28845847942613,1
"1655",0,1,0,0,0,0,1,0.289884961299519,1
"1656",0,1,0,0,0,0,0,1.63439974413989,2
"1657",0,1,0,0,0,0,0,0.874456606012722,1
"1658",0,1,0,0,0,0,1,-1.34691564389745,1
"1659",0,1,0,0,0,0,1,-1.11308698601217,2
"1660",1,0,0,0,0,0,0,-0.411601012356325,1
"1661",0,1,0,0,0,0,1,-0.820801163655567,2
"1662",0,1,0,0,0,0,0,0.815999441541402,3
"1663",0,1,0,0,0,0,1,-0.937715492598208,1
"1664",0,1,0,0,0,0,1,1.04982809942668,1
"1665",0,1,0,0,0,0,0,-1.28845847942613,1
"1666",0,1,0,0,0,0,0,-1.23000131495481,1
"1667",0,1,0,0,0,0,1,1.22519959284064,1
"1668",0,1,0,0,0,0,1,0.757542277070081,1
"1669",0,1,0,0,0,0,1,-0.586972505770286,1
"1670",0,1,0,0,0,0,0,-0.703886834712926,3
"1671",0,1,0,0,0,0,0,1.45902825072593,2
"1672",0,1,0,0,0,0,1,2.68662870462365,3
"1673",0,1,0,0,0,0,1,0.0560563034142376,1
"1674",0,1,0,0,0,0,1,0.231427796828199,1
"1675",0,1,0,0,0,0,0,-1.23000131495481,1
"1676",0,1,0,0,0,0,1,-0.294686683413684,1
"1677",0,1,0,0,0,0,0,0.5237136191848,1
"1678",1,0,0,0,0,0,1,-0.00240086105708268,3
"1679",0,1,0,0,0,0,0,0.58217078365612,3
"1680",0,1,0,0,0,0,0,1.63439974413989,1
"1681",0,1,0,0,0,0,1,-0.820801163655567,2
"1682",0,1,0,0,0,0,1,-0.937715492598208,1
"1683",1,0,0,0,0,0,1,-0.645429670241606,1
"1684",0,1,0,0,0,0,0,0.348342125770839,2
"1685",0,1,0,0,0,0,1,-0.879258328126887,1
"1686",0,1,0,0,0,0,0,-1.17154415048349,1
"1687",1,0,0,0,0,0,1,-1.23000131495481,1
"1688",0,1,0,0,0,0,0,1.28365675731196,3
"1689",0,1,0,0,0,0,1,0.348342125770839,1
"1690",0,1,0,0,0,0,0,-0.119315189999723,1
"1691",0,1,0,0,0,0,1,0.46525645471348,1
"1692",0,1,0,0,0,0,0,-1.05462982154085,1
"1693",0,1,0,0,0,0,0,-0.177772354471044,3
"1694",0,1,0,0,0,0,0,-0.996172657069528,2
"1695",0,1,0,0,0,0,0,1.63439974413989,3
"1696",1,0,1,0,0,0,1,-0.353143847885005,1
"1697",0,1,0,0,0,0,1,1.28365675731196,1
"1698",0,1,0,0,0,0,0,0.991370934955363,2
"1699",0,1,0,0,0,0,1,1.80977123755385,1
"1700",1,0,0,0,0,0,0,-0.879258328126887,1
"1701",0,1,0,0,0,0,0,-0.470058176827645,1
"1702",0,1,0,0,0,0,1,-1.34691564389745,2
"1703",0,1,0,0,0,0,0,-1.58074430178273,1
"1704",0,1,1,0,0,0,0,-1.11308698601217,1
"1705",0,1,0,0,0,0,0,0.231427796828199,1
"1706",0,1,0,0,0,0,1,-0.937715492598208,1
"1707",0,1,0,0,0,0,1,-0.411601012356325,3
"1708",0,1,0,0,0,0,1,-1.34691564389745,1
"1709",0,1,0,0,0,0,1,1.4005710862546,2
"1710",0,1,0,0,0,0,1,0.406799290242159,2
"1711",1,0,0,0,0,0,0,-1.28845847942613,2
"1712",0,1,0,0,0,0,0,2.04359989543913,3
"1713",0,1,0,0,0,0,0,1.80977123755385,3
"1714",1,0,0,0,0,0,1,0.348342125770839,2
"1715",0,1,0,0,0,0,0,-1.58074430178273,1
"1716",0,1,1,0,0,0,0,-0.00240086105708268,2
"1717",0,1,0,0,0,0,0,0.815999441541402,2
"1718",0,1,0,0,0,0,1,-0.937715492598208,1
"1719",0,1,0,0,0,0,1,2.10205705991045,2
"1720",0,1,0,0,0,0,0,0.172970632356878,1
"1721",1,0,0,0,0,0,1,-0.762343999184247,2
"1722",1,0,0,0,0,0,0,-0.820801163655567,2
"1723",0,1,0,0,0,0,0,0.815999441541402,2
"1724",0,1,0,0,0,0,1,0.46525645471348,2
"1725",0,1,0,0,0,0,0,-0.996172657069528,2
"1726",1,0,0,0,0,0,1,-0.00240086105708268,1
"1727",0,1,0,0,0,0,1,1.45902825072593,2
"1728",0,1,0,0,0,0,0,-0.00240086105708268,1
"1729",0,1,0,0,0,0,0,0.114513467885558,2
"1730",0,1,0,0,0,0,0,0.46525645471348,1
"1731",0,1,0,0,0,0,1,2.27742855332441,1
"1732",0,1,0,0,0,0,1,1.45902825072593,3
"1733",0,1,0,0,0,0,0,1.63439974413989,2
"1734",0,1,0,0,0,0,0,-1.28845847942613,1
"1735",1,0,0,0,0,0,1,-0.879258328126887,2
"1736",0,1,0,0,0,0,0,1.51748541519725,3
"1737",0,1,0,0,0,0,0,0.991370934955363,3
"1738",0,1,0,0,0,0,0,1.57594257966857,1
"1739",0,1,0,0,0,0,0,-0.236229518942364,3
"1740",0,1,0,0,0,0,0,-0.879258328126887,2
"1741",0,1,0,0,0,0,1,1.28365675731196,2
"1742",0,1,0,0,0,0,0,1.98514273096781,1
"1743",0,1,0,0,0,0,0,-0.996172657069528,1
"1744",0,1,0,0,0,0,1,-0.703886834712926,3
"1745",0,1,0,0,0,0,1,1.80977123755385,2
"1746",0,1,0,0,0,0,0,-0.353143847885005,1
"1747",0,1,0,0,0,0,1,-0.528515341298965,3
"1748",0,1,0,0,0,0,0,-0.470058176827645,3
"1749",0,1,1,0,0,0,0,0.58217078365612,2
"1750",0,1,0,0,0,0,0,0.5237136191848,1
"1751",1,0,0,0,0,0,0,1.16674242836932,2
"1752",0,1,0,0,0,0,1,1.57594257966857,3
"1753",0,1,0,0,0,0,0,-0.762343999184247,1
"1754",0,1,0,0,0,0,1,0.46525645471348,1
"1755",0,1,0,0,0,0,0,-1.17154415048349,2
"1756",0,1,0,0,0,0,1,0.932913770484042,2
"1757",0,1,0,0,0,0,1,1.69285690861121,1
"1758",0,1,0,0,0,0,0,1.28365675731196,3
"1759",0,1,0,0,0,0,1,0.114513467885558,1
"1760",0,1,0,0,0,0,0,1.75131407308253,1
"1761",0,1,0,0,0,0,1,0.0560563034142376,3
"1762",0,1,0,0,0,0,0,0.757542277070081,2
"1763",0,1,0,0,0,0,1,-1.17154415048349,1
"1764",0,1,0,0,0,0,1,-0.236229518942364,1
"1765",0,1,0,0,0,0,1,-0.470058176827645,1
"1766",0,1,0,0,0,0,1,1.57594257966857,2
"1767",0,1,0,0,0,0,0,1.28365675731196,2
"1768",0,1,1,0,0,0,1,0.172970632356878,2
"1769",0,1,0,0,0,0,1,-0.879258328126887,1
"1770",0,1,0,0,0,0,0,1.57594257966857,1
"1771",0,1,0,0,0,0,1,0.406799290242159,1
"1772",0,1,0,0,0,0,1,-1.58074430178273,1
"1773",0,1,0,0,0,0,1,-0.294686683413684,1
"1774",0,1,0,0,0,0,1,2.27742855332441,1
"1775",0,1,0,0,0,0,0,2.04359989543913,1
"1776",0,1,0,0,0,0,0,1.108285263898,3
"1777",0,1,0,0,0,0,1,-1.28845847942613,2
"1778",0,1,0,0,0,0,0,-1.40537280836877,2
"1779",1,0,0,0,0,0,1,0.289884961299519,1
"1780",1,0,0,0,0,0,1,2.45280004673837,2
"1781",1,0,0,0,0,0,0,-1.17154415048349,1
"1782",0,1,0,0,0,0,1,1.16674242836932,2
"1783",0,1,0,0,0,0,0,-1.05462982154085,1
"1784",1,0,0,0,0,0,0,-1.17154415048349,1
"1785",0,1,0,0,0,0,0,-1.17154415048349,2
"1786",0,1,0,0,0,0,0,0.46525645471348,1
"1787",0,1,0,0,0,0,0,0.172970632356878,1
"1788",0,1,0,0,0,0,0,1.63439974413989,1
"1789",1,0,1,0,0,0,0,-0.703886834712926,3
"1790",1,0,0,0,0,0,1,0.231427796828199,1
"1791",1,0,0,0,0,0,1,-0.411601012356325,1
